Source,G,C,R,Vab,Prior,Truth,Explanation,Prior_Scaled,Truth_Scaled,Predicted_Probability,Std_Dev
Grid,0.6326530612244898,0.0,0.020408163265306124,0.4086272711092749,0,,,-0.4054651081081643,,0.3470793430388887,0.999499602611682
Grid,0.653061224489796,0.0,0.020408163265306124,0.4086272711092749,0,,,-0.4054651081081643,,0.33895671447079057,0.9992685005482828
Grid,0.6734693877551021,0.0,0.020408163265306124,0.4086272711092749,0,,,-0.4054651081081643,,0.32870211607486555,0.9989205147109608
Grid,0.6938775510204083,0.0,0.020408163265306124,0.4086272711092749,0,,,-0.4054651081081643,,0.31606899723490434,0.9984004768432339
Grid,0.7142857142857144,0.0,0.020408163265306124,0.4086272711092749,0,,,-0.4054651081081643,,0.30080077821885326,0.9976261736275158
Grid,0.7346938775510206,0.0,0.020408163265306124,0.4086272711092749,0,,,-0.4054651081081643,,0.2826617684021,0.9964755269612552
Grid,0.7551020408163266,0.0,0.020408163265306124,0.4086272711092749,0,,,-0.4054651081081643,,0.26148568027372865,0.9947675444658235
Grid,0.7755102040816327,0.0,0.020408163265306124,0.4086272711092749,0,,,-0.4054651081081643,,0.23724578370776134,0.9922339654037948
Grid,0.7959183673469389,0.0,0.020408163265306124,0.4086272711092749,0,,,-0.4054651081081643,,0.21014614346566882,0.9884768630764769
Grid,0.816326530612245,0.0,0.020408163265306124,0.4086272711092749,0,,,-0.4054651081081643,,0.18072238766643633,0.9829047498017796
Grid,0.8367346938775512,0.0,0.020408163265306124,0.4086272711092749,0,,,-0.4054651081081643,,0.14992172049529548,0.9746351430555742
Grid,0.8571428571428572,0.0,0.020408163265306124,0.4086272711092749,0,,,-0.4054651081081643,,0.11911035897964446,0.9623434693991906
Grid,0.8775510204081634,0.0,0.020408163265306124,0.4086272711092749,0,,,-0.4054651081081643,,0.08994931709880749,0.9440231339752128
Grid,0.8979591836734694,0.0,0.020408163265306124,0.4086272711092749,0,,,-0.4054651081081643,,0.06411276716818615,0.916591050300836
Grid,0.9183673469387754,0.0,0.020408163265306124,0.4086272711092749,0,,,-0.4054651081081643,,0.0429076656372789,0.8752016829758427
Grid,0.9387755102040817,0.0,0.020408163265306124,0.4086272711092749,0,,,-0.4054651081081643,,0.026947713948661002,0.8119322298973951
Grid,0.959183673469388,0.0,0.020408163265306124,0.4086272711092749,0,,,-0.4054651081081643,,0.01605679381073015,0.7128725693192184
Grid,0.979591836734694,0.0,0.020408163265306124,0.4086272711092749,0,,,-0.4054651081081643,,0.009517674789420448,0.5520950310009709
Grid,1.0,0.0,0.020408163265306124,0.4086272711092749,0,,,-0.4054651081081643,,0.007011191315646637,0.3675845836162277
Grid,0.0,0.0,0.04081632653061224,0.4086272711092749,0,,,-0.4054651081081643,,0.007007598353761915,0.4008511416692663
Grid,0.020408163265306124,0.0,0.04081632653061224,0.4086272711092749,0,,,-0.4054651081081643,,0.006032065391045841,0.5453787010862375
Grid,0.04081632653061225,0.0,0.04081632653061224,0.4086272711092749,0,,,-0.4054651081081643,,0.005858258748060297,0.6251971923672133
Grid,0.06122448979591836,0.0,0.04081632653061224,0.4086272711092749,0,,,-0.4054651081081643,,0.005909301523433241,0.5958829956557891
Grid,0.08163265306122448,0.0,0.04081632653061224,0.4086272711092749,0,,,-0.4054651081081643,,0.0063764580426261055,0.4542619683023056
Grid,0.10204081632653064,0.0,0.04081632653061224,0.4086272711092749,0,,,-0.4054651081081643,,0.008520142991051496,0.47858915600255847
Grid,0.12244897959183675,0.0,0.04081632653061224,0.4086272711092749,0,,,-0.4054651081081643,,0.01379960241621843,0.6546357233844975
Grid,0.14285714285714285,0.0,0.04081632653061224,0.4086272711092749,0,,,-0.4054651081081643,,0.023125605236921306,0.7695530981561217
Grid,0.16326530612244897,0.0,0.04081632653061224,0.4086272711092749,0,,,-0.4054651081081643,,0.037443626410319925,0.8454793021516617
Grid,0.1836734693877551,0.0,0.04081632653061224,0.4086272711092749,0,,,-0.4054651081081643,,0.05718164653685788,0.8960606628425913
Grid,0.20408163265306126,0.0,0.04081632653061224,0.4086272711092749,0,,,-0.4054651081081643,,0.08196505612360816,0.9299225162389894
Grid,0.22448979591836735,0.0,0.04081632653061224,0.4086272711092749,0,,,-0.4054651081081643,,0.11062155683124476,0.952686230225453
Grid,0.24489795918367346,0.0,0.04081632653061224,0.4086272711092749,0,,,-0.4054651081081643,,0.14147310043714967,0.9680359605859652
Grid,0.2653061224489796,0.0,0.04081632653061224,0.4086272711092749,0,,,-0.4054651081081643,,0.17274898419492304,0.9784054216446353
Grid,0.2857142857142857,0.0,0.04081632653061224,0.4086272711092749,0,,,-0.4054651081081643,,0.20292917519460912,0.9854162493041936
Grid,0.30612244897959184,0.0,0.04081632653061224,0.4086272711092749,0,,,-0.4054651081081643,,0.23092067892695944,0.9901566984743905
Grid,0.326530612244898,0.0,0.04081632653061224,0.4086272711092749,0,,,-0.4054651081081643,,0.2560770009678922,0.9933606890504757
Grid,0.3469387755102041,0.0,0.04081632653061224,0.4086272711092749,0,,,-0.4054651081081643,,0.27812327983391244,0.9955246172371208
Grid,0.3673469387755102,0.0,0.04081632653061224,0.4086272711092749,0,,,-0.4054651081081643,,0.29704893799404725,0.9969846695720533
Grid,0.38775510204081637,0.0,0.04081632653061224,0.4086272711092749,0,,,-0.4054651081081643,,0.3130063957676658,0.9979685622171093
Grid,0.4081632653061225,0.0,0.04081632653061224,0.4086272711092749,0,,,-0.4054651081081643,,0.3262317848823514,0.9986304190209948
Grid,0.42857142857142855,0.0,0.04081632653061224,0.4086272711092749,0,,,-0.4054651081081643,,0.3369896756142436,0.9990743777084454
Grid,0.4489795918367347,0.0,0.04081632653061224,0.4086272711092749,0,,,-0.4054651081081643,,0.34553773673077676,0.9993705865217659
Grid,0.4693877551020408,0.0,0.04081632653061224,0.4086272711092749,0,,,-0.4054651081081643,,0.3521057990385589,0.999566027998361
