d,Method,random_seed,epsilonX,epsilonEI,i,EI,y,y*,R,t (s),m (MB)
2,exactBO,8,1e-05,0.1,10,0.025653587625896365,-1.9101093920935894,-1.9101873427908376,16.537814930132217,7.616136,nan
2,exactBO,9,1e-05,0.1,1,0.23087234214517682,2.1909210770347864,-1.9101873427908376,0.0,0.234654,nan
2,exactBO,9,1e-05,0.1,2,0.10934579956210938,0.8254695210827656,-1.9101873427908376,1.3654515559520206,0.227683,nan
2,exactBO,9,1e-05,0.1,3,0.00316692389520579,0.10230955573374034,-1.9101873427908376,2.8117714866500716,0.220437,nan
2,exactBO,9,1e-05,0.1,4,0.1102178238295067,0.7754860280675449,-1.9101873427908376,3.484947958983877,0.926495,nan
2,exactBO,9,1e-05,0.1,5,0.08296299073816507,-0.42336465445314886,-1.9101873427908376,5.587644799731434,0.308843,nan
2,exactBO,9,1e-05,0.1,6,0.06353582975885527,-0.8621676919793462,-1.9101873427908376,7.7816599873624215,0.696723,nan
2,exactBO,9,1e-05,0.1,7,0.12221621445944951,-0.890743698808611,-1.9101873427908376,7.953116028338011,2.449197,nan
2,exactBO,9,1e-05,0.1,8,0.041128906116466926,-0.9351544468859734,-1.9101873427908376,8.263991264879547,2.980094,nan
2,exactBO,9,1e-05,0.1,9,0.05904417723909364,2.0001282287860933,-1.9101873427908376,11.199273940551613,3.502584,nan
2,exactBO,9,1e-05,0.1,10,0.043013864225343396,-1.4311526293527566,-1.9101873427908376,15.663257582752664,3.995651,nan
2,exactBO,0,1e-05,0.01,1,0.0493992273684192,1.3859415492591745,-1.9101873427908376,0.0,2.203023,nan
2,exactBO,0,1e-05,0.01,2,0.0531689518942674,-0.749546803696806,-1.9101873427908376,2.1354883529559805,0.436724,nan
2,exactBO,0,1e-05,0.01,3,0.08900635651446044,-1.2933050219370457,-1.9101873427908376,3.2230047894364597,1.196256,nan
2,exactBO,0,1e-05,0.01,4,0.3781861884779225,-1.4511628654540343,-1.9101873427908376,3.6965783199874256,2.769775,nan
2,exactBO,0,1e-05,0.01,5,0.10393161632509253,-1.0809057820649595,-1.9101873427908376,4.0668354033765,5.440575,nan
2,exactBO,0,1e-05,0.01,6,0.7451224105102212,-1.7051900742143289,-1.9101873427908376,5.336971447177974,7.257066,nan
2,exactBO,0,1e-05,0.01,7,0.16270717765629653,-1.9084916116306125,-1.9101873427908376,6.556780671675677,9.50532,nan
2,exactBO,0,1e-05,0.01,8,0.043510555431428594,0.987129937546037,-1.9101873427908376,9.452402220852326,20.401885,nan
2,exactBO,0,1e-05,0.01,9,0.015605820216365553,-1.8909986649000858,-1.9101873427908376,9.469895167582852,29.015395,nan
2,exactBO,0,1e-05,0.01,10,0.010756451404037616,2.006431252728432,-1.9101873427908376,13.384818031941897,16.409156,nan
2,exactBO,1,1e-05,0.01,1,0.05833876182658405,0.37608417639316394,-1.9101873427908376,0.0,0.293715,nan
2,exactBO,1,1e-05,0.01,2,0.10252597154893234,-0.7517474702341684,-1.9101873427908376,1.1278316466273326,0.468737,nan
2,exactBO,1,1e-05,0.01,3,0.135277499794329,-1.2682652334935671,-1.9101873427908376,2.1608671731461295,3.611096,nan
2,exactBO,1,1e-05,0.01,4,0.5365110104663363,-0.9657393957227378,-1.9101873427908376,2.463393010916959,7.360251,nan
2,exactBO,1,1e-05,0.01,5,0.16063152495229496,-1.4210148005310779,-1.9101873427908376,3.074391279067002,8.49159,nan
2,exactBO,1,1e-05,0.01,6,0.03255864885156143,-1.882826896023655,-1.9101873427908376,5.383451756529888,7.587237,nan
2,exactBO,1,1e-05,0.01,7,0.060462091597603476,-1.5135710996156533,-1.9101873427908376,5.75270755293789,10.166793,nan
2,exactBO,1,1e-05,0.01,8,0.0739206362686611,0.9685529476991392,-1.9101873427908376,8.604087396660685,8.412451,nan
2,exactBO,1,1e-05,0.01,9,0.03590486361227538,-1.894588346419611,-1.9101873427908376,8.698178999828333,11.880116,nan
2,exactBO,1,1e-05,0.01,10,0.01565035461050887,2.192269039548624,-1.9101873427908376,12.785036385796566,11.85989,nan
2,exactBO,2,1e-05,0.01,1,0.11113807957520963,0.7377931714304988,-1.9101873427908376,0.0,1.309637,nan
2,exactBO,2,1e-05,0.01,2,0.09040206791358886,-0.19358835831888754,-1.9101873427908376,0.9313815297493866,1.71401,nan
2,exactBO,2,1e-05,0.01,3,0.1402608861418661,2.140368779092667,-1.9101873427908376,3.2653386671609415,5.03783,nan
2,exactBO,2,1e-05,0.01,4,0.143701054345515,0.22768840651606914,-1.9101873427908376,3.6866154319958984,2.154554,nan
2,exactBO,2,1e-05,0.01,5,0.10200364502556841,-0.24918023873290185,-1.9101873427908376,3.9089829536519556,2.783992,nan
2,exactBO,2,1e-05,0.01,6,0.34286875548375223,-0.9280240074375952,-1.9101873427908376,7.303201797175421,5.439029,nan
2,exactBO,2,1e-05,0.01,7,0.042602679843254554,0.15761383997312528,-1.9101873427908376,8.388839644586142,13.380039,nan
2,exactBO,2,1e-05,0.01,8,0.04369936618871492,2.0001287321428687,-1.9101873427908376,11.316992384166607,24.449678,nan
2,exactBO,2,1e-05,0.01,9,0.03467932359666069,-1.5547385247604182,-1.9101873427908376,16.33070852274919,17.641404,nan
2,exactBO,2,1e-05,0.01,10,0.1455274073034658,-0.6591871156127977,-1.9101873427908376,17.22625993189681,6.277817,nan
2,exactBO,3,1e-05,0.01,1,0.2453324886161589,2.0672297891931373,-1.9101873427908376,0.0,5.105489,nan
2,exactBO,3,1e-05,0.01,2,0.10985616932928924,0.563760814426169,-1.9101873427908376,1.5034689747669683,1.593263,nan
2,exactBO,3,1e-05,0.01,3,0.09888917213045188,2.1920399210034023,-1.9101873427908376,3.1317480813442016,2.600943,nan
2,exactBO,3,1e-05,0.01,4,0.315353943467335,0.8361094863878109,-1.9101873427908376,3.4040967533058435,2.402728,nan
2,exactBO,3,1e-05,0.01,5,0.20182600140465123,0.8418685683874743,-1.9101873427908376,3.6822045072671514,2.024414,nan
2,exactBO,3,1e-05,0.01,6,0.09692347725656635,-1.3407954655457113,-1.9101873427908376,13.204985907126552,1.761049,nan
2,exactBO,3,1e-05,0.01,7,0.07921706823727857,-1.7078204764128175,-1.9101873427908376,15.407135972329192,4.545772,nan
2,exactBO,3,1e-05,0.01,8,0.0805335754491966,-1.4138337103726335,-1.9101873427908376,15.701122738369374,6.126601,nan
2,exactBO,3,1e-05,0.01,9,0.20848069882030784,-1.8957435958787463,-1.9101873427908376,17.204507694096804,6.610295,nan
2,exactBO,3,1e-05,0.01,10,0.03352380771076333,-1.8722272342810409,-1.9101873427908376,17.22802405569451,13.655328,nan
2,exactBO,4,1e-05,0.01,1,0.1597259663320052,-0.8824857801442554,-1.9101873427908376,0.0,2.141229,nan
2,exactBO,4,1e-05,0.01,2,0.25788527834135416,-1.3470636758060883,-1.9101873427908376,0.46457789566183294,1.844304,nan
2,exactBO,4,1e-05,0.01,3,0.14517061307103085,1.9474477785529771,-1.9101873427908376,3.759089350020899,7.173247,nan
