d,Method,random_seed,epsilonX,epsilonEI,i,EI,y,y*,R,t (s),m (MB)
5,exactBO,1,0.1,10.0,9,32552.230179653092,47.33802356155873,0.0,347568.05634108867,0.699899,nan
5,exactBO,1,0.1,10.0,10,27124.624335788063,2358.922812161243,0.0,349903.91658207134,0.645119,nan
5,exactBO,2,0.1,10.0,1,54526.029121917934,9.82101868994758,0.0,0.0,0.145582,nan
5,exactBO,2,0.1,10.0,2,26853.27990426527,180.07296295334413,0.0,170.25194426339655,0.942836,nan
5,exactBO,2,0.1,10.0,3,35919.18921215722,387794.21847955784,0.0,387954.6494051313,0.800298,nan
5,exactBO,2,0.1,10.0,4,77246.59988388659,42.51368104232899,0.0,387987.3420674837,0.318273,nan
5,exactBO,2,0.1,10.0,5,89134.6685039549,3981.115103648149,0.0,391958.6361524419,6.608195,nan
5,exactBO,2,0.1,10.0,6,53036.38893071947,57908.41786507276,0.0,449857.23299882474,2.57246,nan
5,exactBO,2,0.1,10.0,7,53879.56900718922,80202.58821522981,0.0,530050.0001953647,3.247727,nan
5,exactBO,2,0.1,10.0,8,123054.96979653466,508513.84389177355,0.0,1038554.0230684483,1.372022,nan
5,exactBO,2,0.1,10.0,9,87776.390298547,388.4198697966519,0.0,1038932.621919555,14.58231,nan
5,exactBO,2,0.1,10.0,10,135287.5202042174,4455.434767691867,0.0,1043378.2356685569,16.883679,nan
5,exactBO,3,0.1,10.0,1,21996.776833365413,103.16668621366931,0.0,0.0,2.166373,nan
5,exactBO,3,0.1,10.0,2,4222.915261265698,29160.21402406112,0.0,29057.04733784745,17.352254,nan
5,exactBO,3,0.1,10.0,3,40972.53489354759,264.4652662669895,0.0,29218.34591790077,2.233592,nan
5,exactBO,3,0.1,10.0,4,28878.51584321513,36076.13837629557,0.0,65191.317607982666,1.021709,nan
5,exactBO,3,0.1,10.0,5,18485.11280830849,39.21766522812989,0.0,65447.11369192483,2.668781,nan
5,exactBO,3,0.1,10.0,6,4708.146104232727,70763.09535338749,0.0,136170.9913800842,13.806465,nan
5,exactBO,3,0.1,10.0,7,9662.651373842544,486.6775782836586,0.0,136618.45129313972,5.098677,nan
5,exactBO,3,0.1,10.0,8,5793.185105585555,488980.74394717073,0.0,625559.9775750822,13.417566,nan
5,exactBO,3,0.1,10.0,9,29442.445390543322,94362.9491388467,0.0,719883.7090487009,15.552396,nan
5,exactBO,3,0.1,10.0,10,27784.093688685913,378.3200293112368,0.0,720222.8114127839,25.294143,nan
5,exactBO,4,0.1,10.0,1,44759.69146862017,777.4465176514778,0.0,0.0,1.076663,nan
5,exactBO,4,0.1,10.0,2,14687.02887258692,48848.50653039233,0.0,48071.060012740854,7.104881,nan
5,exactBO,4,0.1,10.0,3,39322.265079402976,463.79558233034794,0.0,48698.36188338311,0.410637,nan
5,exactBO,4,0.1,10.0,4,24481.385551559328,1506.1585005202153,0.0,49740.724801572986,0.525328,nan
5,exactBO,4,0.1,10.0,5,33418.5056842897,20742.02593790617,0.0,70018.9551571488,2.12597,nan
5,exactBO,4,0.1,10.0,6,23248.391914981017,782.6688365258395,0.0,70337.8284113443,2.17978,nan
5,exactBO,4,0.1,10.0,7,29106.02500833024,56376.078955998106,0.0,126250.11178501206,3.115704,nan
5,exactBO,4,0.1,10.0,8,19272.67708180092,45764.953515409165,0.0,171551.26971809086,0.786828,nan
5,exactBO,4,0.1,10.0,9,46461.50911974207,262186.6231100699,0.0,433274.09724583046,7.003859,nan
5,exactBO,4,0.1,10.0,10,65324.3994604982,14693.006071574953,0.0,447503.307735075,6.654606,nan
5,exactBO,5,0.1,10.0,1,28787.870141616982,124.38295857427069,0.0,0.0,0.311339,nan
5,exactBO,5,0.1,10.0,2,21054.260701483727,11435.252074408978,0.0,11310.869115834708,0.186598,nan
5,exactBO,5,0.1,10.0,3,13246.470970274504,17986.43690381053,0.0,29172.923061070967,0.916885,nan
5,exactBO,5,0.1,10.0,4,19768.951121865946,915.6043949453915,0.0,29964.14449744209,0.745492,nan
5,exactBO,5,0.1,10.0,5,13860.800777477774,984.973445370719,0.0,30824.734984238537,0.532726,nan
5,exactBO,5,0.1,10.0,6,16975.939853803775,12783.855047107265,0.0,43484.20707277153,2.085127,nan
5,exactBO,5,0.1,10.0,7,12403.72903191982,157979.3978048894,0.0,201339.22191908665,2.312216,nan
5,exactBO,5,0.1,10.0,8,32276.64879309028,15.095353221509114,0.0,202104.23515655598,0.473469,nan
5,exactBO,5,0.1,10.0,9,23002.617421870335,9.15231183433434,0.0,202151.77948765337,3.646561,nan
5,exactBO,5,0.1,10.0,10,22967.99993443458,1755.0694214229256,0.0,203897.69659724197,4.909591,nan
5,exactBO,6,0.1,10.0,1,17762.20644694146,84.59625188426733,0.0,0.0,0.669931,nan
5,exactBO,6,0.1,10.0,2,11314.415911789942,16077.628967438184,0.0,15993.032715553918,0.098638,nan
5,exactBO,6,0.1,10.0,3,4237.810714575801,11.75293328828086,0.0,16138.71935274589,0.097172,nan
5,exactBO,6,0.1,10.0,4,12027.316774319343,8090.4882628659125,0.0,24217.45468232352,1.792757,nan
5,exactBO,6,0.1,10.0,5,4466.699883325432,94.69762543808454,0.0,24300.399374473323,2.081764,nan
5,exactBO,6,0.1,10.0,6,37809.56094418958,113723.64053112679,0.0,138012.28697231185,12.378173,nan
5,exactBO,6,0.1,10.0,7,23824.118069002106,6143.923435111096,0.0,144144.45747413466,15.967096,nan
5,exactBO,6,0.1,10.0,8,15402.463104016126,1434.9474328098504,0.0,145567.65197365623,18.453801,nan
5,exactBO,6,0.1,10.0,9,19889.369212563455,25754.936258790567,0.0,171310.83529915853,5.10063,nan
5,exactBO,6,0.1,10.0,10,24268.355605360935,597.5884883661641,0.0,171896.6708542364,5.382987,nan
5,exactBO,7,0.1,10.0,1,13135.032584438752,480.9889321790695,0.0,0.0,0.291906,nan
5,exactBO,7,0.1,10.0,2,15903.900213288061,514.1871451700073,0.0,33.198212990937805,0.128769,nan
5,exactBO,7,0.1,10.0,3,47545.827457251144,31783.886094515838,0.0,31336.095375327703,1.03905,nan
5,exactBO,7,0.1,10.0,4,10910.74081207053,5919.376968372336,0.0,36774.483411520974,0.238625,nan
5,exactBO,7,0.1,10.0,5,54117.68631328078,125522.40451741777,0.0,161815.89899675967,0.630751,nan
5,exactBO,7,0.1,10.0,6,24490.799295522094,6.497923222232111,0.0,164188.35404154388,0.277205,nan
5,exactBO,7,0.1,10.0,7,14234.064134942178,162.9453976999992,0.0,164344.80151602163,0.400863,nan
5,exactBO,7,0.1,10.0,8,15011.274059802516,605.8990463806699,0.0,164944.2026391801,0.340145,nan
5,exactBO,7,0.1,10.0,9,33573.46391217254,266532.297485376,0.0,431470.0022013338,0.467858,nan
5,exactBO,7,0.1,10.0,10,61348.190426679605,104670.4769818731,0.0,536133.9812599847,3.424512,nan
5,exactBO,8,0.1,10.0,1,21722.820661026173,83.4593738028468,0.0,0.0,0.465536,nan
5,exactBO,8,0.1,10.0,2,11547.918407112356,141234.26359108387,0.0,141150.80421728102,0.262003,nan
5,exactBO,8,0.1,10.0,3,30547.01937991897,1180.0717899896847,0.0,142247.41663346786,1.196102,nan
5,exactBO,8,0.1,10.0,4,16160.16558727777,7890.892374704159,0.0,150054.84963436917,0.533681,nan
5,exactBO,8,0.1,10.0,5,22680.552735233814,20901.709773670802,0.0,170873.1000342371,2.435066,nan
5,exactBO,8,0.1,10.0,6,12660.350761600297,796.6967397253865,0.0,171586.33740015965,0.810226,nan
5,exactBO,8,0.1,10.0,7,39140.6740325607,30.32341466204622,0.0,171905.15315500446,3.199015,nan
5,exactBO,8,0.1,10.0,8,13377.892862935434,29437.137938958578,0.0,201311.967679301,14.351762,nan
5,exactBO,8,0.1,10.0,9,20641.740107549474,325602.8662215134,0.0,526884.5104861523,5.71713,nan
5,exactBO,8,0.1,10.0,10,17681.214383144037,288.51992214718234,0.0,527142.7069936374,8.02456,nan
5,exactBO,9,0.1,10.0,1,45815.02135504518,45.76362759787984,0.0,0.0,0.17662,nan
5,exactBO,9,0.1,10.0,2,44548.761834425095,103.61258645594002,0.0,57.848958858060186,0.162105,nan
5,exactBO,9,0.1,10.0,3,55133.11065579524,15.875018889453878,0.0,117.62617627491211,0.142672,nan
5,exactBO,9,0.1,10.0,4,37268.43793018591,73976.65062577494,0.0,74078.4017831604,0.1806,nan
5,exactBO,9,0.1,10.0,5,7942.279406416304,96110.10903942048,0.0,170172.63580369143,13.251881,nan
5,exactBO,9,0.1,10.0,6,106065.83207885956,1199.7793087743123,0.0,171356.54009357627,13.937512,nan
5,exactBO,9,0.1,10.0,7,45321.844173849706,134.46063582895846,0.0,171475.12571051577,0.469493,nan
5,exactBO,9,0.1,10.0,8,26853.251935648936,757.629845127249,0.0,172216.88053675357,12.240254,nan
5,exactBO,9,0.1,10.0,9,35342.450951654566,523243.9680347474,0.0,695444.9735526115,12.857464,nan
5,exactBO,9,0.1,10.0,10,103516.78314372964,58861.898641325475,0.0,754290.9971750476,0.454283,nan
5,gridBO,0,0.1,nan,1,8598.457176537593,438049.14776335924,0.0,0.0,3.375147532002302,nan
5,gridBO,0,0.1,nan,2,49616.32509741257,1620.0596304312985,0.0,436429.08813292795,0.0192418210208416,nan
5,gridBO,0,0.1,nan,3,41333.914106737735,540249.774815164,0.0,975058.8033176607,0.01800820097560063,nan
5,gridBO,0,0.1,nan,4,64871.825416371576,30.743479845700005,0.0,979826.7517694175,0.016024771000957116,nan
5,gridBO,0,0.1,nan,5,55483.5954639832,2330.799493127298,0.0,982126.8077826991,0.01705941400723532,nan
5,gridBO,0,0.1,nan,6,58380.74585579415,102713.52405756724,0.0,1084809.5883604207,0.015076576004503295,nan
5,gridBO,0,0.1,nan,7,40729.552433270306,12470.88084980889,0.0,1097249.7257303838,0.015961939003318548,nan
5,gridBO,0,0.1,nan,8,42577.71351084754,195830.84182692412,0.0,1293049.8240774623,0.016670885001076385,nan
5,gridBO,0,0.1,nan,9,45742.12828382205,32741.787897146496,0.0,1325760.868494763,0.01750219997484237,nan
5,gridBO,0,0.1,nan,10,44539.998436461,83159.93712520407,0.0,1408890.0621401216,0.018940604000817984,nan
5,gridBO,1,0.1,nan,1,86979.8070069725,36274.66409945207,0.0,0.0,0.23546972597250715,nan
5,gridBO,1,0.1,nan,2,30025.146247247092,36973.174768714496,0.0,698.5106692624249,0.019232572987675667,nan
5,gridBO,1,0.1,nan,3,54855.00847633639,547.8080204424999,0.0,72152.22282728157,0.018254026013892144,nan
5,gridBO,1,0.1,nan,4,86374.89211536062,147.3820492441,0.0,73353.50074087677,0.016261459997622296,nan
5,gridBO,1,0.1,nan,5,35156.455366614435,584777.824201844,0.0,657983.9428934767,0.017114375019446015,nan
5,gridBO,1,0.1,nan,6,67546.14442764035,154.6712822441,0.0,657991.2321264768,0.014917152002453804,nan
5,gridBO,1,0.1,nan,7,98395.19629762197,418.46464214969996,0.0,658262.3147193824,0.015933635004330426,nan
5,gridBO,1,0.1,nan,8,79881.0270297798,188929.09635924417,0.0,847044.0290293825,0.01673819700954482,nan
5,gridBO,1,0.1,nan,9,147151.86958482742,40.53168378010001,0.0,847898.8319530946,0.018318329995963722,nan
5,gridBO,1,0.1,nan,10,76059.54552707316,3.8381659000999973,0.0,848229.0736140145,0.019047708017751575,nan
5,gridBO,2,0.1,nan,1,55715.955320096706,45780.58129227447,0.0,0.0,0.23726918699685484,nan
5,gridBO,2,0.1,nan,2,111113.99541652328,428206.9905187817,0.0,382426.40922650724,0.019469549995847046,nan
5,gridBO,2,0.1,nan,3,51009.6139319819,110285.21024879607,0.0,446931.0381830288,0.01814041001489386,nan
5,gridBO,2,0.1,nan,4,52570.82871753281,101129.4164486361,0.0,502279.8733393905,0.016297027992550284,nan
5,gridBO,2,0.1,nan,5,39481.519794723106,74936.69967477366,0.0,531435.9917218896,0.01714616600656882,nan
5,gridBO,2,0.1,nan,6,41573.42504745024,1917.463451375298,0.0,750751.5809263855,0.015014159987913445,nan
5,gridBO,2,0.1,nan,7,53495.51591389716,7008.7961535241,0.0,755842.9136285342,0.016748341004131362,nan
5,gridBO,2,0.1,nan,8,72866.6434388433,136.31658652409993,0.0,768310.9416824926,0.016898294008569792,nan
5,gridBO,2,0.1,nan,9,105137.96837866204,4389.185388029698,0.0,772563.8104839982,0.017626504006329924,nan
5,gridBO,2,0.1,nan,10,89480.31469272988,4113.117166002498,0.0,776540.6110634767,0.01925715000834316,nan
5,gridBO,3,0.1,nan,1,21704.468825093358,15669.263855468094,0.0,0.0,0.22394853699370287,nan
5,gridBO,3,0.1,nan,2,15651.989892012329,9371.466266189696,0.0,6297.797589278398,0.019332126015797257,nan
5,gridBO,3,0.1,nan,3,55634.90653035914,19444.551840724085,0.0,16370.883163812789,0.018029673025012016,nan
5,gridBO,3,0.1,nan,4,14072.626254104443,1487.8186317080995,0.0,40021.82606725758,0.016501317004440352,nan
5,gridBO,3,0.1,nan,5,5299.521072167519,95.26940108409998,0.0,45592.022989753576,0.01711768697714433,nan
5,gridBO,3,0.1,nan,6,16209.903163812298,86329.13970228405,0.0,131825.89329095354,0.014980143983848393,nan
5,gridBO,3,0.1,nan,7,14375.86004414419,19348.974754748087,0.0,151079.5986446175,0.01595611500670202,nan
5,gridBO,3,0.1,nan,8,11515.846725069494,91.93373756409999,0.0,151102.9482892575,0.016565972997341305,nan
5,gridBO,3,0.1,nan,9,11375.821823961343,54483.52034782009,0.0,205494.5348995135,0.018428171024424955,nan
5,gridBO,3,0.1,nan,10,6741.858737522839,42.60873378809994,0.0,205938.4599334975,0.019061452010646462,nan
5,gridBO,4,0.1,nan,1,44197.43158219552,83628.36977588406,0.0,0.0,0.236505793989636,nan
5,gridBO,4,0.1,nan,2,22114.634428510726,21.4518239545,0.0,83606.91795192956,0.019103485014056787,nan
5,gridBO,4,0.1,nan,3,25705.883893806105,3009.9762045320977,0.0,86595.44233250715,0.017774919979274273,nan
5,gridBO,4,0.1,nan,4,28210.996329460024,195157.3567192441,0.0,281731.34722779674,0.01603390698437579,nan
5,gridBO,4,0.1,nan,5,31073.43949255126,98.28296818809999,0.0,281808.1783720303,0.016980949993012473,nan
5,gridBO,4,0.1,nan,6,19014.109057874488,106231.95507919606,0.0,388018.68162727193,0.01499254399095662,nan
5,gridBO,4,0.1,nan,7,12557.982034434162,299.5951155640998,0.0,388296.8249188815,0.01668749301461503,nan
5,gridBO,4,0.1,nan,8,26981.837005435827,14523.76111505209,0.0,402799.13420997915,0.01649686897872016,nan
5,gridBO,4,0.1,nan,9,15056.933587646057,2946.6208121241,0.0,405724.30319814873,0.0182733710098546,nan
5,gridBO,4,0.1,nan,10,10753.821932262026,553.8659312600996,0.0,406256.71730545437,0.018958525004563853,nan
5,gridBO,5,0.1,nan,1,28386.226679399224,8426.964896064892,0.0,0.0,0.2378125649993308,nan
5,gridBO,5,0.1,nan,2,34195.60269148024,3745.4386868616957,0.0,4681.526209203197,0.019357101002242416,nan
5,gridBO,5,0.1,nan,3,12478.915718845526,6477.7776951241,0.0,7413.865217465602,0.018077018001349643,nan
5,gridBO,5,0.1,nan,4,19453.79451157819,494553.6573072441,0.0,498222.083837848,0.01653235699632205,nan
5,gridBO,5,0.1,nan,5,45166.74518983348,20178.453404124088,0.0,514655.09855511045,0.017232006997801363,nan
5,gridBO,5,0.1,nan,6,29792.91642984442,367921.9880293641,0.0,878831.6478976128,0.015089344000443816,nan
5,gridBO,5,0.1,nan,7,39338.22460856136,9974.36892444409,0.0,885060.5781351952,0.016677156992955133,nan
5,gridBO,5,0.1,nan,8,95127.43286456386,262472.31352992414,0.0,1143787.4529782578,0.016757942008553073,nan
5,gridBO,5,0.1,nan,9,126256.2240007277,46702.94246727608,0.0,1186744.956758672,0.017561303975526243,nan
5,gridBO,5,0.1,nan,10,56104.3618013012,139419.19053991447,0.0,1322418.7086117247,0.01892692397814244,nan
5,gridBO,6,0.1,nan,1,17745.01799638405,17336.252451204095,0.0,0.0,0.2366370889940299,nan
5,gridBO,6,0.1,nan,2,11702.430957440043,14745.111098405696,0.0,2591.1413527984005,0.019348061992786825,nan
5,gridBO,6,0.1,nan,3,7552.260816458124,220.68724631610002,0.0,31639.989056977593,0.017961784993531182,nan
5,gridBO,6,0.1,nan,4,4571.248541197351,86.38930596409998,0.0,32042.882878033597,0.016391987999668345,nan
5,gridBO,6,0.1,nan,5,23361.287465393874,57.828036564099996,0.0,32157.127955633594,0.017056854005204514,nan
5,gridBO,6,0.1,nan,6,10453.744962328865,37.3230134841,0.0,32259.653071033594,0.014931743004126474,nan
5,gridBO,6,0.1,nan,7,11947.188081076814,86361.00550340407,0.0,118583.33556095356,0.016650469013256952,nan
5,gridBO,6,0.1,nan,8,20224.395630137384,188929.09635924417,0.0,307475.10890671366,0.01663768498110585,nan
5,gridBO,6,0.1,nan,9,6440.199620523272,2448.3057340600967,0.0,309886.09162728966,0.01759114398737438,nan
5,gridBO,6,0.1,nan,10,16679.160729278767,12566.028638716098,0.0,322414.7972525217,0.019099964993074536,nan
5,gridBO,7,0.1,nan,1,13135.606503123014,2591.293654189697,0.0,0.0,0.23684134701034054,nan
5,gridBO,7,0.1,nan,2,16049.005655966135,9724.242028956092,0.0,7132.948374766396,0.01933566201478243,nan
5,gridBO,7,0.1,nan,3,13436.971741959705,133513.86985520407,0.0,138055.5245757808,0.01842101800139062,nan
5,gridBO,7,0.1,nan,4,14981.43826290577,38855.49025031768,0.0,174319.72117190875,0.01611905900062993,nan
5,gridBO,7,0.1,nan,5,13893.414843606208,99523.96982792889,0.0,271252.3973456479,0.017096647003199905,nan
5,gridBO,7,0.1,nan,6,14644.36974430851,13568.321482248892,0.0,282229.42517370713,0.014941487985197455,nan
5,gridBO,7,0.1,nan,7,27493.958763432507,136.31658652409993,0.0,296959.2875797007,0.016146067006047815,nan
5,gridBO,7,0.1,nan,8,16693.251837301417,5703.705821260097,0.0,302526.6768144367,0.016546949016628787,nan
5,gridBO,7,0.1,nan,9,22302.62409204631,17173.696407245694,0.0,319564.0566351583,0.018250697990879416,nan
5,gridBO,7,0.1,nan,10,11907.464462667338,1821.2802160217002,0.0,321249.0202646559,0.019050379982218146,nan
5,gridBO,8,0.1,nan,1,17839.561209696556,110439.1205502201,0.0,0.0,0.2281508229789324,nan
5,gridBO,8,0.1,nan,2,17256.283486460914,1128.2165646680992,0.0,109310.903985552,0.019344686006661505,nan
5,gridBO,8,0.1,nan,3,8738.89173113709,4347.222716124099,0.0,112529.910137008,0.018077432992868125,nan
5,gridBO,8,0.1,nan,4,9410.801993971452,5329.628022767297,0.0,116731.3215951072,0.016607331985142082,nan
5,gridBO,8,0.1,nan,5,17652.3996478045,116.80652806009975,0.0,120776.9617415392,0.01720267898053862,nan
5,gridBO,8,0.1,nan,6,9282.715294681931,8361.469057660093,0.0,129021.6242711392,0.015002160012954846,nan
5,gridBO,8,0.1,nan,7,3819.3348752028846,117298.64646311617,0.0,246203.46420619526,0.016664116992615163,nan
5,gridBO,8,0.1,nan,8,7582.4041889352975,43588.19704599606,0.0,289674.8547241312,0.016593845008173957,nan
5,gridBO,8,0.1,nan,9,6880.479602206784,375790.18121826794,0.0,665348.229414339,0.01757823198568076,nan
5,gridBO,8,0.1,nan,10,59832.25052971481,802.4961109241,0.0,666033.9189972029,0.018950460013002157,nan
5,gridBO,9,0.1,nan,1,46576.163898596766,25255.49005460408,0.0,0.0,0.2246455799904652,nan
5,gridBO,9,0.1,nan,2,37531.639436768695,53.8081476841,0.0,25201.68190691998,0.019173053005943075,nan
5,gridBO,9,0.1,nan,3,26509.17500275214,224136.23299764414,0.0,249284.10675688004,0.018229882000014186,nan
5,gridBO,9,0.1,nan,4,17778.587264220438,366656.7626055241,0.0,615887.0612147201,0.016131666983710602,nan
5,gridBO,9,0.1,nan,5,35338.19625326178,60467.14759048408,0.0,676300.4006575202,0.01709269400453195,nan
5,gridBO,9,0.1,nan,6,64523.27153839949,124.92212578810002,0.0,676371.514635624,0.015004735992988572,nan
5,gridBO,9,0.1,nan,7,44159.23446085204,97056.24826180405,0.0,773373.9547497439,0.01675387701834552,nan
5,gridBO,9,0.1,nan,8,43569.62494540727,958.4834762040996,0.0,774278.6300782639,0.01663987699430436,nan
5,gridBO,9,0.1,nan,9,55272.28563575836,51218.842444924056,0.0,825443.6643755039,0.017587576003279537,nan
5,gridBO,9,0.1,nan,10,27083.806124663315,13135.004711484093,0.0,838524.8609393039,0.018976700986968353,nan
5,exactBO,0,0.1,10.0,1,7605.745511880559,73.83891941204601,0.0,0.0,0.024614593014121056,nan
5,exactBO,0,0.1,10.0,2,8095.634123339731,582.0647996728217,0.0,508.2258802607757,0.01711302698822692,nan
5,exactBO,0,0.1,10.0,3,7128.694542733985,33214.841231222585,0.0,33649.228192071314,0.023343891953118145,nan
5,exactBO,0,0.1,10.0,4,7344.618474183694,459.13361972047176,0.0,34034.52289237974,0.018728291033767164,nan
5,exactBO,0,0.1,10.0,5,8998.72375161974,603.5810861009816,0.0,34564.265059068675,0.01984708698000759,nan
5,exactBO,0,0.1,10.0,6,43821.76809297607,54524.96100186078,0.0,89015.3871415174,349.8957089529722,nan
5,exactBO,0,0.1,10.0,7,8098.795883927431,199.19323832654715,0.0,89140.74146043192,352.9612359830062,nan
5,exactBO,0,0.1,10.0,8,21564.62792011388,63.55491370694142,0.0,89212.72950036766,231.0194476909819,nan
5,exactBO,0,0.1,10.0,9,7264.02361815676,179.26947554045202,0.0,89328.44406220116,362.40682750195265,nan
5,exactBO,0,0.1,10.0,10,6788.509548438825,642.1711991604047,0.0,89907.06034765464,379.25423685403075,nan
5,exactBO,1,0.1,10.0,1,88031.44964645997,63707.49719759514,0.0,0.0,3.5255039460025728,nan
5,exactBO,1,0.1,10.0,2,36576.27660814309,23.06257117854888,0.0,63684.43462641659,0.01430637197336182,nan
5,exactBO,1,0.1,10.0,3,81721.38142071202,56.41320620718088,0.0,63717.78526144522,6.962335203017574,nan
5,exactBO,1,0.1,10.0,4,8316.181303741243,7578.114816847039,0.0,71272.83750711371,0.02163447003113106,nan
5,exactBO,1,0.1,10.0,5,9477.491831256328,303.8917742377221,0.0,71553.6667101729,0.019581627973821014,nan
5,exactBO,1,0.1,10.0,6,10338.813528237957,2640.8695742048976,0.0,74171.47371319924,15.668654730019625,nan
5,exactBO,1,0.1,10.0,7,46307.48429682287,59.14018999805324,0.0,74207.55133201876,121.17685718799476,nan
5,exactBO,1,0.1,10.0,8,60877.30854826006,272460.68254851474,0.0,346645.17130935495,126.85010100901127,nan
5,exactBO,1,0.1,10.0,9,32519.241500394317,47.33802356155873,0.0,346669.446761738,0.08383378898724914,nan
5,exactBO,1,0.1,10.0,10,27067.76278800737,1061.3434964294654,0.0,347707.72768698883,0.15613429195946082,nan
5,exactBO,2,0.1,10.0,1,54526.02607070076,9.82101868994758,0.0,0.0,0.03570764197502285,nan
5,exactBO,2,0.1,10.0,2,26853.279680801654,180.07296295334413,0.0,170.25194426339655,0.14579438499640673,nan
5,exactBO,2,0.1,10.0,3,35919.172995369874,387794.21847955784,0.0,387954.6494051313,0.16869998403126374,nan
5,exactBO,2,0.1,10.0,4,77246.59655314624,42.51368104232899,0.0,387987.3420674837,0.026956075977068394,nan
5,exactBO,2,0.1,10.0,5,89134.66825439005,3981.115103648149,0.0,391958.6361524419,85.89037864201237,nan
5,exactBO,2,0.1,10.0,6,53036.387086818475,57908.41786507276,0.0,449857.23299882474,27.37306036701193,nan
5,exactBO,2,0.1,10.0,7,53879.56608924901,80202.58821522981,0.0,530050.0001953647,31.19879791501444,nan
5,exactBO,2,0.1,10.0,8,123054.97142550097,508513.84389177355,0.0,1038554.0230684483,0.5308006730047055,nan
5,exactBO,2,0.1,10.0,9,87776.39235908224,388.4198697966519,0.0,1038932.621919555,165.97464196803048,nan
5,exactBO,2,0.1,10.0,10,135287.52912868152,4455.434767691867,0.0,1043378.2356685569,197.99777781503508,nan
5,exactBO,3,0.1,10.0,1,21996.776833284326,103.16668621366931,0.0,0.0,5.4461318800458685,nan
5,exactBO,3,0.1,10.0,2,4222.915210324967,29160.21402406112,0.0,29057.04733784745,162.09172542096348,nan
5,exactBO,3,0.1,10.0,3,40972.5348932632,264.4652662669895,0.0,29218.34591790077,5.920376310998108,nan
5,exactBO,3,0.1,10.0,4,28878.516490955448,36076.13837629557,0.0,65191.317607982666,0.5966309829964302,nan
5,exactBO,3,0.1,10.0,5,18485.112750746986,39.21766522812989,0.0,65447.11369192483,2.8545144469826482,nan
5,exactBO,3,0.1,10.0,6,4708.14422874609,70763.09535338749,0.0,136170.9913800842,159.28586523403646,nan
5,exactBO,3,0.1,10.0,7,9662.651147064307,486.6775782836586,0.0,136618.45129313972,3.4298611669801176,nan
5,exactBO,3,0.1,10.0,8,5790.128849698681,488824.2700395384,0.0,625403.5036674499,184.12137039203662,nan
5,exactBO,3,0.1,10.0,9,15812.302322280148,104.802219856254,0.0,625469.0882220782,264.81424614897696,nan
5,exactBO,3,0.1,10.0,10,78283.10337819441,26.764099425463595,0.0,625581.1703143022,192.3015127700055,nan
5,exactBO,4,0.1,10.0,1,44759.68985951811,777.4465176514778,0.0,0.0,0.032491352991200984,nan
5,exactBO,4,0.1,10.0,2,14687.010084218446,48848.50653039233,0.0,48071.060012740854,80.79219995602034,nan
5,exactBO,4,0.1,10.0,3,39322.271273773695,463.79558233034794,0.0,48698.36188338311,0.02203711698530242,nan
5,exactBO,4,0.1,10.0,4,24481.385889140853,1506.1585005202153,0.0,49740.724801572986,0.02241881500231102,nan
5,exactBO,4,0.1,10.0,5,33418.50360576078,20742.02593790617,0.0,70018.9551571488,13.657557789003477,nan
5,exactBO,4,0.1,10.0,6,23248.392960020225,782.6688365258395,0.0,70337.8284113443,2.252926718967501,nan
5,exactBO,4,0.1,10.0,7,29106.025438331104,56376.078955998106,0.0,126250.11178501206,25.424264636996668,nan
5,exactBO,4,0.1,10.0,8,19272.677822403024,45764.953515409165,0.0,171551.26971809086,0.32816384796751663,nan
5,exactBO,4,0.1,10.0,9,46461.50722618861,262186.6231100699,0.0,433274.09724583046,14.997477838012855,nan
5,exactBO,4,0.1,10.0,10,65324.39916325236,14693.006071574953,0.0,447503.307735075,7.777241019997746,nan
5,exactBO,5,0.1,10.0,1,28787.86857371744,124.38295857427069,0.0,0.0,0.026633728994056582,nan
5,exactBO,5,0.1,10.0,2,21054.260217105544,11435.252074408978,0.0,11310.869115834708,0.014518045005388558,nan
5,exactBO,5,0.1,10.0,3,13246.470962818272,17986.43690381053,0.0,29172.923061070967,0.08728542400058359,nan
5,exactBO,5,0.1,10.0,4,19768.950194105862,915.6043949453915,0.0,29964.14449744209,0.10944908595411107,nan
5,exactBO,5,0.1,10.0,5,13860.801155864876,984.973445370719,0.0,30824.734984238537,0.11686986999120563,nan
5,exactBO,5,0.1,10.0,6,16975.938745667252,12783.855047107265,0.0,43484.20707277153,10.205749216023833,nan
5,exactBO,5,0.1,10.0,7,12403.729024612343,157979.3978048894,0.0,201339.22191908665,16.192313017032575,nan
5,exactBO,5,0.1,10.0,8,32276.646952287338,15.095353221509114,0.0,202104.23515655598,0.036611483024898916,nan
5,exactBO,5,0.1,10.0,9,23002.617377151073,9.15231183433434,0.0,202151.77948765337,4.597960715007503,nan
5,exactBO,5,0.1,10.0,10,22967.99963773154,1755.0694214229256,0.0,203897.69659724197,34.30820169200888,nan
5,exactBO,6,0.1,10.0,1,17762.206448613706,84.59625188426733,0.0,0.0,0.017229960998520255,nan
5,exactBO,6,0.1,10.0,2,11314.415799400722,16077.628967438184,0.0,15993.032715553918,0.022188237984664738,nan
5,exactBO,6,0.1,10.0,3,4237.810928396874,11.75293328828086,0.0,16138.71935274589,0.020420855027623475,nan
